iter	Passed	Remaining
1313	23209	12116
1314	23228	12099
1315	23244	12081
1316	23259	12062
1317	23275	12043
1318	23291	12025
1319	23308	12007
1320	23324	11988
1321	23340	11970
1322	23356	11951
1323	23375	11934
1324	23405	11923
1325	23430	11909
1326	23454	11895
1327	23471	11877
1328	23490	11860
1329	23512	11844
1330	23529	11826
1331	23548	11809
1332	23565	11791
1333	23583	11773
1334	23600	11756
1335	23619	11738
1336	23636	11720
1337	23654	11703
1338	23672	11685
1339	23689	11668
1340	23705	11649
1341	23724	11632
1342	23742	11614
1343	23759	11596
1344	23775	11578
1345	23792	11560
1346	23809	11542
1347	23826	11524
1348	23843	11506
1349	23859	11487
1350	23875	11469
1351	23891	11450
1352	23908	11432
1353	23927	11415
1354	23943	11397
1355	23966	11382
1356	23983	11364
1357	24005	11348
1358	24024	11331
1359	24043	11314
1360	24059	11295
1361	24076	11278
1362	24093	11260
1363	24111	11242
1364	24129	11224
1365	24146	11206
1366	24163	11189
1367	24181	11171
1368	24198	11153
1369	24215	11135
1370	24232	11117
1371	24249	11099
1372	24265	11081
1373	24283	11063
1374	24300	11045
1375	24317	11027
1376	24333	11009
1377	24353	10992
1378	24369	10974
1379	24385	10955
1380	24404	10938
1381	24421	10920
1382	24439	10903
1383	24456	10885
1384	24473	10867
1385	24489	10848
1386	24506	10830
1387	24522	10812
1388	24539	10794
1389	24555	10776
1390	24573	10758
1391	24590	10740
1392	24607	10722
1393	24623	10704
1394	24641	10686
1395	24658	10668
1396	24674	10650
1397	24731	10649
1398	24761	10637
1399	24799	10628
1400	24817	10610
1401	24839	10595
1402	24869	10582
1403	24888	10565
1404	24914	10550
1405	24934	10534
1406	24951	10516
1407	24968	10497
1408	24986	10480
1409	25003	10462
1410	25033	10449
1411	25050	10431
1412	25067	10413
1413	25084	10395
1414	25102	10378
1415	25118	10359
1416	25136	10342
1417	25157	10325
1418	25174	10307
1419	25190	10289
1420	25208	10271
1421	25223	10252
1422	25241	10235
1423	25257	10216
1424	25275	10198
1425	25294	10181
1426	25311	10163
1427	25327	10145
1428	25343	10126
1429	25360	10108
1430	25376	10090
1431	25395	10073
1432	25412	10055
1433	25429	10036
1434	25447	10019
1435	25466	10002
1436	25483	9984
1437	25500	9966
1438	25517	9947
1439	25534	9929
1440	25550	9911
1441	25567	9893
1442	25583	9875
1443	25605	9859
1444	25621	9840
1445	25640	9823
1446	25655	9804
1447	25672	9786
1448	25688	9768
1449	25704	9750
1450	25720	9731
1451	25737	9713
1452	25753	9695
1453	25769	9676
1454	25788	9659
1455	25804	9641
1456	25821	9623
1457	25837	9605
1458	25854	9586
1459	25870	9568
1460	25886	9550
1461	25903	9532
1462	25920	9514
1463	25936	9496
1464	25954	9478
1465	25970	9460
1466	25987	9441
1467	26004	9423
1468	26026	9407
1469	26046	9390
1470	26062	9372
1471	26079	9354
1472	26105	9340
1473	26142	9329
1474	26163	9312
1475	26179	9293
1476	26200	9277
1477	26219	9260
1478	26236	9242
1479	26255	9224
1480	26273	9207
1481	26290	9189
1482	26307	9171
1483	26323	9152
1484	26339	9134
1485	26356	9116
1486	26372	9098
1487	26390	9080
1488	26406	9062
1489	26423	9044
1490	26439	9025
1491	26456	9007
1492	26472	8989
1493	26489	8971
1494	26504	8953
1495	26523	8935
1496	26540	8917
1497	26559	8900
1498	26574	8881
1499	26590	8863
1500	26606	8845
1501	26622	8826
1502	26638	8808
1503	26654	8790
1504	26672	8772
1505	26688	8754
1506	26704	8735
1507	26720	8717
1508	26735	8699
1509	26752	8681
1510	26768	8662
1511	26784	8644
1512	26800	8626
1513	26816	8608
1514	26833	8590
1515	26851	8572
1516	26868	8554
1517	26884	8536
1518	26902	8518
1519	26918	8500
1520	26933	8482
1521	26949	8463
1522	26964	8445
1523	26980	8426
1524	26996	8408
1525	27011	8390
1526	27040	8376
1527	27059	8358
1528	27075	8340
1529	27100	8325
1530	27125	8309
1531	27143	8291
1532	27164	8275
1533	27183	8257
1534	27202	8240
1535	27219	8222
1536	27236	8204
1537	27252	8186
1538	27267	8167
1539	27285	8150
1540	27302	8132
1541	27318	8114
1542	27335	8096
1543	27352	8078
1544	27368	8060
1545	27385	8042
1546	27403	8024
1547	27418	8005
1548	27449	7991
1549	27478	7977
1550	27503	7961
1551	27520	7944
1552	27537	7926
1553	27558	7909
1554	27575	7891
1555	27592	7873
1556	27616	7857
1557	27636	7840
1558	27652	7822
1559	27669	7804
1560	27686	7786
1561	27702	7768
1562	27719	7750
1563	27737	7732
1564	27753	7714
1565	27770	7696
1566	27787	7678
1567	27805	7660
1568	27821	7642
1569	27837	7624
1570	27854	7606
1571	27870	7588
1572	27887	7570
1573	27904	7552
1574	27920	7534
1575	27940	7516
1576	27958	7499
1577	27975	7481
1578	27991	7463
1579	28007	7445
1580	28023	7426
1581	28046	7410
1582	28065	7393
1583	28082	7375
1584	28098	7356
1585	28115	7339
1586	28133	7321
1587	28149	7303
1588	28164	7284
1589	28182	7267
1590	28199	7249
1591	28216	7231
1592	28234	7213
1593	28250	7195
1594	28266	7177
1595	28282	7159
1596	28299	7141
1597	28316	7123
1598	28333	7105
1599	28349	7087
1600	28365	7069
1601	28383	7051
1602	28399	7033
1603	28415	7015
1604	28432	6997
1605	28448	6979
1606	28466	6961
1607	28485	6944
1608	28504	6926
1609	28520	6908
1610	28537	6890
1611	28552	6872
1612	28573	6855
1613	28588	6837
1614	28604	6819
1615	28621	6801
1616	28637	6782
1617	28654	6765
1618	28670	6747
1619	28686	6728
1620	28702	6710
1621	28736	6697
1622	28770	6683
1623	28792	6666
1624	28809	6648
1625	28829	6631
1626	28847	6613
1627	28865	6595
1628	28882	6577
1629	28898	6559
1630	28915	6541
1631	28932	6524
1632	28948	6505
1633	28967	6488
1634	28983	6470
1635	29000	6452
1636	29016	6434
1637	29034	6416
1638	29061	6401
1639	29079	6383
1640	29095	6365
1641	29111	6347
1642	29129	6329
1643	29145	6311
1644	29162	6293
1645	29178	6275
1646	29197	6257
1647	29213	6239
1648	29230	6221
1649	29248	6204
1650	29263	6185
1651	29280	6168
1652	29296	6149
1653	29313	6131
1654	29331	6114
1655	29347	6096
1656	29364	6078
1657	29380	6060
1658	29396	6042
1659	29412	6024
1660	29428	6006
1661	29445	5988
1662	29461	5970
1663	29478	5952
1664	29496	5934
