iter	Passed	Remaining
1355	128148	60861
1356	128259	60774
1357	128356	60681
1358	128452	60587
1359	128549	60494
1360	128647	60400
1361	128746	60308
1362	128848	60217
1363	128947	60124
1364	129059	60038
1365	129155	59944
1366	129250	59850
1367	129369	59766
1368	129473	59677
1369	129572	59584
1370	129673	59492
1371	129768	59398
1372	129863	59304
1373	129959	59209
1374	130112	59142
1375	130211	59049
1376	130311	58957
1377	130430	58873
1378	130539	58785
1379	130643	58694
1380	130740	58601
1381	130837	58507
1382	130936	58414
1383	131035	58322
1384	131133	58229
1385	131228	58134
1386	131324	58040
1387	131430	57950
1388	131545	57864
1389	131649	57774
1390	131748	57681
1391	131844	57587
1392	131940	57492
1393	132036	57398
1394	132135	57306
1395	132234	57213
1396	132333	57120
1397	132432	57027
1398	132529	56933
1399	132644	56847
1400	132754	56759
1401	132854	56666
1402	132951	56573
1403	133048	56479
1404	133150	56387
1405	133248	56294
1406	133348	56201
1407	133446	56108
1408	133547	56015
1409	133645	55922
1410	133743	55829
1411	133842	55736
1412	133952	55647
1413	134057	55557
1414	134155	55463
1415	134254	55370
1416	134355	55278
1417	134454	55184
1418	134551	55091
1419	134648	54997
1420	134747	54904
1421	134846	54810
1422	134941	54716
1423	135040	54623
1424	135147	54533
1425	135244	54439
1426	135349	54348
1427	135462	54261
1428	135573	54172
1429	135672	54079
1430	135771	53985
1431	135871	53893
1432	135972	53800
1433	136069	53706
1434	136167	53612
1435	136266	53519
1436	136373	53429
1437	136478	53338
1438	136577	53245
1439	136680	53153
1440	136778	53059
1441	136877	52966
1442	136975	52872
1443	137073	52778
1444	137174	52686
1445	137281	52596
1446	137394	52508
1447	137498	52416
1448	137599	52323
1449	137700	52231
1450	137802	52138
1451	137899	52044
1452	137996	51950
1453	138093	51856
1454	138196	51764
1455	138294	51670
1456	138393	51576
1457	138489	51482
1458	138584	51387
1459	138682	51293
1460	138778	51199
1461	138893	51111
1462	138991	51017
1463	139089	50923
1464	139190	50830
1465	139306	50743
1466	139406	50650
1467	139506	50556
1468	139602	50462
1469	139700	50368
1470	139797	50273
1471	139903	50182
1472	140017	50094
1473	140120	50002
1474	140223	49910
1475	140324	49817
1476	140425	49723
1477	140523	49630
1478	140623	49536
1479	140723	49443
1480	140823	49350
1481	140925	49257
1482	141038	49168
1483	141142	49076
1484	141250	48985
1485	141349	48892
1486	141447	48797
1487	141544	48703
1488	141644	48610
1489	141744	48516
1490	141846	48423
1491	141946	48330
1492	142053	48239
1493	142169	48151
1494	142270	48057
1495	142369	47964
1496	142467	47869
1497	142564	47775
1498	142662	47681
1499	142763	47587
1500	142863	47494
1501	142961	47399
1502	143060	47306
1503	143163	47213
1504	143283	47126
1505	143390	47035
1506	143491	46941
1507	143590	46847
1508	143692	46754
1509	143789	46660
1510	143888	46566
1511	143997	46475
1512	144099	46382
1513	144199	46288
1514	144317	46200
1515	144427	46110
1516	144532	46018
1517	144630	45923
1518	144734	45830
1519	144834	45737
1520	144936	45644
1521	145036	45550
