iter	QuerySoftMax	AverageGain:top=1
1849	0.04742488718	1
1850	0.04741721911	1
1851	0.04739852435	1
1852	0.04735414968	1
1853	0.04728543601	1
1854	0.04721622922	1
1855	0.04716968216	1
1856	0.0471207977	1
1857	0.04710249456	1
1858	0.0470795938	1
1859	0.04699302888	1
1860	0.04695763131	1
1861	0.04694627852	1
1862	0.04687497584	1
1863	0.04682674886	1
1864	0.04677993789	1
1865	0.04674344138	1
1866	0.04663371347	1
1867	0.04661583621	1
1868	0.04648883533	1
1869	0.04645405528	1
1870	0.04635721165	1
1871	0.04632886162	1
1872	0.04631708378	1
1873	0.04627560569	1
1874	0.04623548124	1
1875	0.0461932701	1
1876	0.04616033241	1
1877	0.0460681982	1
1878	0.04603755238	1
1879	0.04601419526	1
1880	0.04596996785	1
1881	0.04594995794	1
1882	0.04589638342	1
1883	0.04587946715	1
1884	0.04584974688	1
1885	0.04580430237	1
1886	0.04578343747	1
1887	0.04571505888	1
1888	0.04569891074	1
1889	0.04567537087	1
1890	0.0456112039	1
1891	0.04558598744	1
1892	0.04557080632	1
1893	0.04550798225	1
1894	0.04549123915	1
1895	0.04545335426	1
1896	0.04538419666	1
1897	0.04536784004	1
1898	0.04533140355	1
1899	0.04523399334	1
1900	0.04510563768	1
1901	0.04505613392	1
1902	0.04501268822	1
1903	0.04495926146	1
1904	0.04491641566	1
1905	0.04485481429	1
1906	0.04479257644	1
1907	0.04476357275	1
1908	0.04473918269	1
1909	0.04472189178	1
1910	0.04461115381	1
1911	0.04458201909	1
1912	0.04454336101	1
1913	0.04446632396	1
1914	0.04444126607	1
1915	0.0444129357	1
1916	0.04438499227	1
1917	0.04436239293	1
1918	0.04428124978	1
1919	0.04422526443	1
1920	0.04410089688	1
1921	0.04407417774	1
1922	0.04405231336	1
1923	0.04402491398	1
1924	0.04400161816	1
1925	0.04394201928	1
1926	0.04393766057	1
1927	0.04389775648	1
1928	0.04380474725	1
1929	0.04374198849	1
1930	0.04363327276	1
1931	0.04361317094	1
1932	0.04359519883	1
1933	0.04348947107	1
1934	0.04348358359	1
1935	0.04346036887	1
1936	0.04342195817	1
1937	0.04341163794	1
1938	0.04338113506	1
1939	0.0433622674	1
1940	0.04331369273	1
1941	0.04327456227	1
1942	0.04322354169	1
1943	0.04313193762	1
1944	0.04312270823	1
1945	0.04310118038	1
1946	0.04308973454	1
1947	0.04294171056	1
1948	0.04291796915	1
1949	0.04288278417	1
1950	0.0428119453	1
1951	0.04278588772	1
1952	0.04277516982	1
1953	0.04275025347	1
1954	0.04268657559	1
1955	0.04264549276	1
1956	0.04261386164	1
1957	0.04254153429	1
1958	0.04251800211	1
1959	0.04246733046	1
1960	0.04244417324	1
1961	0.04237220966	1
1962	0.04231709031	1
1963	0.04226998635	1
1964	0.04224311758	1
1965	0.04223496967	1
1966	0.042222595	1
1967	0.04219031698	1
1968	0.04218469133	1
1969	0.04216658832	1
1970	0.04213837694	1
1971	0.04205949347	1
1972	0.04202208926	1
1973	0.04200722855	1
1974	0.04197785887	1
1975	0.04194215541	1
1976	0.04192447185	1
1977	0.04186787697	1
1978	0.04184526557	1
1979	0.04175070716	1
1980	0.0417234787	1
1981	0.04169043476	1
1982	0.04166533813	1
1983	0.04164222511	1
1984	0.04159237241	1
1985	0.04151714933	1
1986	0.04145758425	1
1987	0.04143299397	1
1988	0.04140259565	1
1989	0.04139251126	1
1990	0.04127676227	1
1991	0.04125154415	1
1992	0.04120690928	1
1993	0.04119245777	1
1994	0.04114823457	1
1995	0.04113254662	1
1996	0.0411118764	1
1997	0.04110277258	1
1998	0.0409655912	1
1999	0.04093270446	1
