iter	Passed	Remaining
1182	44552	30768
1183	44587	30729
1184	44621	30689
1185	44657	30650
1186	44693	30611
1187	44726	30570
1188	44757	30528
1189	44791	30488
1190	44825	30447
1191	44857	30406
1192	44889	30365
1193	44922	30324
1194	44956	30284
1195	44991	30244
1196	45023	30203
1197	45057	30163
1198	45090	30123
1199	45125	30083
1200	45157	30042
1201	45191	30002
1202	45223	29961
1203	45256	29920
1204	45290	29880
1205	45323	29839
1206	45354	29798
1207	45386	29756
1208	45420	29716
1209	45453	29676
1210	45487	29636
1211	45520	29595
1212	45565	29562
1213	45598	29522
1214	45632	29482
1215	45664	29441
1216	45702	29404
1217	45736	29364
1218	45772	29325
1219	45806	29285
1220	45839	29245
1221	45873	29205
1222	45906	29165
1223	45938	29124
1224	45970	29083
1225	46002	29042
1226	46037	29003
1227	46070	28962
1228	46126	28936
1229	46170	28903
1230	46208	28866
1231	46247	28829
1232	46283	28791
1233	46321	28753
1234	46358	28715
1235	46394	28677
1236	46426	28636
1237	46458	28595
1238	46491	28555
1239	46525	28515
1240	46566	28480
1241	46600	28440
1242	46634	28401
1243	46670	28362
1244	46703	28322
1245	46738	28283
1246	46771	28242
1247	46805	28203
1248	46839	28163
1249	46873	28123
1250	46905	28083
1251	46938	28043
1252	46971	28002
1253	47003	27961
1254	47035	27921
1255	47068	27881
1256	47101	27841
1257	47132	27799
1258	47163	27758
1259	47196	27718
1260	47228	27677
1261	47264	27639
1262	47299	27600
1263	47332	27560
1264	47363	27519
1265	47396	27479
1266	47428	27439
1267	47461	27398
1268	47495	27359
1269	47528	27319
1270	47566	27282
1271	47598	27241
1272	47630	27201
1273	47661	27160
1274	47694	27120
1275	47728	27080
1276	47760	27040
1277	47793	27000
1278	47825	26960
1279	47858	26920
1280	47892	26881
1281	47925	26841
1282	47958	26801
1283	47991	26761
1284	48024	26721
1285	48057	26681
1286	48089	26641
1287	48122	26601
1288	48157	26562
1289	48189	26522
1290	48224	26484
1291	48257	26444
1292	48292	26405
1293	48324	26365
1294	48359	26326
1295	48413	26298
1296	48466	26269
1297	48497	26228
1298	48536	26192
1299	48576	26156
1300	48610	26117
1301	48643	26077
1302	48675	26037
1303	48707	25997
1304	48742	25958
1305	48776	25919
1306	48809	25879
1307	48840	25839
1308	48872	25799
1309	48905	25759
1310	48938	25719
1311	48972	25680
1312	49004	25640
1313	49038	25601
1314	49071	25561
1315	49103	25521
1316	49135	25481
1317	49169	25442
1318	49203	25403
1319	49235	25363
1320	49268	25324
1321	49302	25285
1322	49334	25245
1323	49366	25205
1324	49397	25164
1325	49428	25124
1326	49460	25084
1327	49493	25044
1328	49526	25005
1329	49559	24966
1330	49605	24933
1331	49637	24893
1332	49669	24853
1333	49701	24813
1334	49734	24773
1335	49768	24735
1336	49800	24695
1337	49834	24656
1338	49865	24616
1339	49897	24576
1340	49932	24537
1341	49963	24497
1342	49995	24457
1343	50035	24422
1344	50089	24393
1345	50123	24354
1346	50154	24314
1347	50195	24278
1348	50231	24240
1349	50265	24201
1350	50298	24162
1351	50329	24122
1352	50362	24083
1353	50394	24043
1354	50429	24005
1355	50464	23966
1356	50499	23928
1357	50531	23889
1358	50563	23849
1359	50602	23812
1360	50636	23774
1361	50668	23734
1362	50702	23695
1363	50734	23656
1364	50769	23617
1365	50802	23578
1366	50835	23539
1367	50868	23500
1368	50900	23461
1369	50933	23421
1370	50967	23383
1371	51001	23344
1372	51032	23304
1373	51070	23267
1374	51101	23228
1375	51136	23189
1376	51171	23151
1377	51205	23113
1378	51237	23073
1379	51270	23034
1380	51303	22995
1381	51336	22956
1382	51369	22917
1383	51402	22878
1384	51435	22839
1385	51468	22800
1386	51501	22761
1387	51533	22722
1388	51568	22684
1389	51613	22650
1390	51647	22612
1391	51682	22573
1392	51716	22535
1393	51757	22500
1394	51791	22461
1395	51824	22422
1396	51857	22383
1397	51891	22345
1398	51923	22305
1399	51955	22266
1400	51987	22227
1401	52023	22189
1402	52057	22151
1403	52091	22112
1404	52125	22074
1405	52158	22035
1406	52191	21996
1407	52224	21958
1408	52258	21919
1409	52292	21881
1410	52326	21842
1411	52360	21804
1412	52393	21765
1413	52426	21727
1414	52458	21687
1415	52491	21649
1416	52541	21617
1417	52596	21587
1418	52644	21554
1419	52683	21518
1420	52719	21481
1421	52757	21444
1422	52791	21406
1423	52823	21366
1424	52859	21329
1425	52891	21290
1426	52925	21251
1427	52959	21213
1428	52993	21175
1429	53027	21136
1430	53059	21097
1431	53090	21058
1432	53124	21020
1433	53158	20981
1434	53192	20943
1435	53226	20904
1436	53261	20867
1437	53296	20829
1438	53330	20791
1439	53365	20753
1440	53397	20714
1441	53429	20675
1442	53461	20636
1443	53494	20597
1444	53527	20558
1445	53560	20520
1446	53595	20482
1447	53636	20447
1448	53670	20408
1449	53705	20370
1450	53739	20332
1451	53785	20299
1452	53829	20264
1453	53863	20226
1454	53897	20188
1455	53931	20150
1456	53965	20111
1457	54000	20074
1458	54035	20036
1459	54069	19998
1460	54101	19959
1461	54133	19920
1462	54165	19881
1463	54198	19843
1464	54230	19804
1465	54262	19765
1466	54296	19727
1467	54330	19689
1468	54362	19650
1469	54401	19614
1470	54436	19576
1471	54473	19539
1472	54506	19500
1473	54567	19472
1474	54621	19441
1475	54680	19412
1476	54718	19375
1477	54756	19339
1478	54794	19302
1479	54830	19264
1480	54866	19227
1481	54902	19189
1482	54937	19152
1483	54969	19113
1484	55004	19075
1485	55037	19037
1486	55072	18999
1487	55109	18962
1488	55143	18924
1489	55179	18886
1490	55213	18848
1491	55248	18811
1492	55282	18772
1493	55316	18735
1494	55350	18696
1495	55386	18659
1496	55425	18623
1497	55473	18590
1498	55523	18557
1499	55568	18522
1500	55613	18488
1501	55665	18456
1502	55706	18420
1503	55745	18384
1504	55784	18347
1505	55817	18309
1506	55855	18272
1507	55890	18234
1508	55933	18199
1509	55969	18162
1510	56007	18125
1511	56044	18088
1512	56089	18054
1513	56131	18018
1514	56165	17980
1515	56201	17943
1516	56236	17905
1517	56275	17868
1518	56351	17843
1519	56395	17809
1520	56437	17773
1521	56490	17741
1522	56529	17704
1523	56562	17666
1524	56597	17628
1525	56634	17591
1526	56669	17553
1527	56712	17518
1528	56746	17480
1529	56782	17442
1530	56819	17405
1531	56854	17367
1532	56887	17329
1533	56922	17291
1534	56954	17253
1535	56987	17215
1536	57019	17176
1537	57053	17138
1538	57089	17100
1539	57125	17063
1540	57159	17025
1541	57192	16987
1542	57227	16949
1543	57261	16911
1544	57296	16873
1545	57332	16836
1546	57366	16798
1547	57404	16761
1548	57438	16723
1549	57476	16686
1550	57515	16650
1551	57551	16612
1552	57588	16575
1553	57624	16538
1554	57658	16500
1555	57710	16467
1556	57747	16430
1557	57781	16392
1558	57817	16355
1559	57851	16317
1560	57883	16278
1561	57917	16240
1562	57955	16203
1563	58015	16173
1564	58057	16137
1565	58091	16099
1566	58131	16063
1567	58167	16025
1568	58200	15987
1569	58233	15949
1570	58265	15910
1571	58297	15872
1572	58329	15833
1573	58361	15795
1574	58393	15756
1575	58426	15718
1576	58458	15680
1577	58491	15642
1578	58527	15604
1579	58558	15566
1580	58589	15527
1581	58622	15489
1582	58655	15451
1583	58689	15413
1584	58731	15377
1585	58763	15339
1586	58795	15300
1587	58828	15262
1588	58860	15224
1589	58893	15186
1590	58926	15148
1591	58957	15109
1592	58989	15071
1593	59022	15033
1594	59054	14995
1595	59087	14957
1596	59122	14919
1597	59154	14881
1598	59186	14842
1599	59218	14804
1600	59252	14766
1601	59284	14728
1602	59317	14690
1603	59349	14652
1604	59382	14614
1605	59414	14576
1606	59446	14537
1607	59478	14499
1608	59510	14461
1609	59542	14423
1610	59599	14391
1611	59648	14357
1612	59682	14319
1613	59739	14287
1614	59771	14249
1615	59804	14211
1616	59838	14173
1617	59871	14135
1618	59903	14097
1619	59936	14059
1620	59968	14021
1621	60001	13983
1622	60033	13944
1623	60065	13906
1624	60097	13868
1625	60130	13830
1626	60163	13792
1627	60196	13755
1628	60228	13716
1629	60263	13679
1630	60296	13641
1631	60328	13603
1632	60362	13565
1633	60399	13529
1634	60437	13492
1635	60474	13455
1636	60510	13418
1637	60545	13380
1638	60578	13342
1639	60611	13304
1640	60646	13267
1641	60679	13229
1642	60713	13192
1643	60756	13156
1644	60788	13118
1645	60820	13080
1646	60854	13042
1647	60889	13005
1648	60927	12968
1649	60960	12931
1650	60994	12893
1651	61027	12855
1652	61061	12818
1653	61095	12780
1654	61126	12742
1655	61158	12704
1656	61217	12672
1657	61266	12637
1658	61298	12599
1659	61339	12563
1660	61375	12526
1661	61410	12488
1662	61444	12451
1663	61477	12413
