iter	RMSE	PrecisionAt:top=10	RecallAt:top=10	MAP:top=10
1399	0.2938283717	0.1546234392	0.9457837886	0.634643613
1400	0.2938223789	0.1546593008	0.9460527505	0.6347741804
1401	0.2938157937	0.1546593008	0.9460527505	0.6346865069
1402	0.2938059321	0.1546951624	0.9463470263	0.6351051493
1403	0.2938024213	0.154731024	0.9465711612	0.635291856
1404	0.2937976825	0.1547668855	0.946641478	0.6355300508
1405	0.2937880513	0.154731024	0.9464277149	0.635437425
1406	0.2937795941	0.1547489547	0.9466070227	0.6356047198
1407	0.2937754866	0.1547489547	0.9466070227	0.6359107979
1408	0.2937665198	0.1547489547	0.9467607152	0.6357673161
1409	0.2937545592	0.1547130932	0.9464860002	0.6358107342
1410	0.2937386393	0.15464137	0.9462411596	0.6358168
1411	0.293733502	0.15464137	0.9462411596	0.6358644091
1412	0.2937259566	0.1546593008	0.9463308135	0.6356612054
1413	0.2937197933	0.1546593008	0.9461739191	0.635523149
1414	0.2937146406	0.15464137	0.9459946112	0.6353938197
1415	0.2937029878	0.15464137	0.9459946112	0.6360394916
1416	0.2936910213	0.1546772316	0.9462798738	0.6364183934
1417	0.2936805104	0.1546772316	0.9463994123	0.6361668702
1418	0.293667268	0.1547130932	0.9464666528	0.6362485549
1419	0.2936539619	0.1546951624	0.9463321719	0.6364781409
1420	0.2936349171	0.1547668855	0.946699753	0.6369596834
1421	0.2936224264	0.1548027471	0.9469238879	0.6368570557
1422	0.2936107589	0.1547668855	0.9468267628	0.636926218
1423	0.2935994941	0.1547848163	0.9470060706	0.6366998797
1424	0.2935903305	0.1547848163	0.9470060706	0.6368788122
1425	0.2935738657	0.1547489547	0.9467819358	0.6366858155
1426	0.2935694971	0.1547668855	0.9468417051	0.6367700617
1427	0.293559768	0.1547489547	0.9467520512	0.6367495919
1428	0.293550158	0.1547848163	0.9472087882	0.6368333508
1429	0.2935356028	0.1547848163	0.9470892496	0.6366864423
1430	0.2935225307	0.1547848163	0.9469995956	0.6371091535
1431	0.2935117014	0.1548206779	0.9472312016	0.6372843439
1432	0.2934990373	0.1548027471	0.9470518938	0.6374332264
1433	0.2934861773	0.1548565395	0.9474105095	0.6371810467
1434	0.2934746751	0.1548386087	0.947388096	0.6373970107
1435	0.2934668441	0.1548565395	0.9474105095	0.6372169534
1436	0.2934544087	0.1548206779	0.9471789035	0.6376092036
1437	0.293440367	0.1548565395	0.9473432691	0.6374434327
1438	0.2934269793	0.1548386087	0.9472536151	0.6375988448
1439	0.2934106933	0.1548565395	0.9474030383	0.6376838025
1440	0.29339975	0.1548386087	0.9472685574	0.6374073115
1441	0.2933903076	0.1548565395	0.94747775	0.6375148796
1442	0.2933747608	0.1548386087	0.9474269461	0.6380111663
1443	0.2933677006	0.1548027471	0.9472326959	0.6381057239
1444	0.2933489121	0.1548027471	0.947332596	0.6386504202
1445	0.29333754	0.1548027471	0.9471732112	0.6386141807
1446	0.2933231723	0.1548027471	0.9471270258	0.639413665
1447	0.293307381	0.1548206779	0.9472963722	0.6395601199
1448	0.2933015411	0.1548206779	0.9472963722	0.639843099
1449	0.2932849479	0.1547668855	0.9471260297	0.6401347091
1450	0.2932776008	0.1547668855	0.9471260297	0.6403907316
1451	0.2932651404	0.1547848163	0.947185799	0.640270389
1452	0.2932577694	0.1548027471	0.9472306259	0.6405161807
1453	0.2932529751	0.1547848163	0.9470513181	0.6404937672
1454	0.2932447795	0.1547848163	0.9469815872	0.6406896911
1455	0.2932346419	0.1547848163	0.9469815872	0.6405801378
1456	0.2932237539	0.1548565395	0.9473327318	0.6406770032
1457	0.2932135722	0.1548744703	0.9475359474	0.6407925571
1458	0.293198136	0.1548565395	0.9474462935	0.6417176956
1459	0.2931872494	0.1548565395	0.9475807744	0.6417895812
1460	0.2931819136	0.1549461934	0.9479799478	0.6416678416
1461	0.2931698793	0.1549282626	0.9477451399	0.6417051294
1462	0.2931597311	0.1549103318	0.9476853706	0.6417933247
1463	0.2931473911	0.1549103318	0.9478198515	0.6417324832
1464	0.293133473	0.1549282626	0.9480439864	0.6421000394
1465	0.293126349	0.154982055	0.9482040827	0.6418698802
1466	0.2931130151	0.154982055	0.9482623577	0.6420107608
1467	0.293105388	0.1549999858	0.9483520117	0.6423381222
1468	0.2930929457	0.1549461934	0.9482025884	0.6423712965
1469	0.2930829929	0.1549999858	0.9483071847	0.6427684887
1470	0.2930702618	0.1549641242	0.9479290081	0.6425379785
1471	0.2930575206	0.1550179166	0.9483832547	0.6427528724
1472	0.2930441923	0.1549999858	0.9482039468	0.6426536768
1473	0.2930357425	0.1549999858	0.9483384277	0.643051273
1474	0.2930288675	0.1549999858	0.9483384277	0.6431469039
1475	0.2930144091	0.154982055	0.9482487738	0.6432368187
1476	0.2930089058	0.1549641242	0.9480694659	0.6430728137
1477	0.2929947137	0.1549999858	0.9483832547	0.6430215117
1478	0.2929860772	0.1550179166	0.9485625626	0.6430719395
1479	0.2929817805	0.1550179166	0.9485625626	0.6430600568
1480	0.2929708265	0.1549461934	0.9481142929	0.6425988489
1481	0.2929647185	0.1549461934	0.948024639	0.6425725931
1482	0.2929523109	0.1550179166	0.9483832547	0.6428412881
1483	0.2929378608	0.1549999858	0.9483473931	0.6434224247
1484	0.2929320018	0.1550358473	0.948571528	0.6436073873
1485	0.2929151285	0.1550179166	0.9486014126	0.644043523
1486	0.2929017749	0.1550179166	0.9485117587	0.6439011677
1487	0.2928950904	0.1550717089	0.9485416433	0.6436448654
1488	0.292881887	0.1550537781	0.9484221047	0.6438852454
1489	0.2928689728	0.1550717089	0.9486312973	0.6445204127
1490	0.2928576049	0.1550717089	0.9487209512	0.6445831958
1491	0.2928484058	0.1550358473	0.9483922201	0.6446386188
1492	0.2928387858	0.1550358473	0.9482129122	0.6446726007
1493	0.292824188	0.1549999858	0.948108316	0.6449512093
1494	0.2928086984	0.1550537781	0.9481307295	0.6447858595
1495	0.292800313	0.1550896397	0.9486462396	0.6448812105
1496	0.292793173	0.1550358473	0.9482278546	0.6451040899
1497	0.2927836366	0.1550537781	0.9482876238	0.645059429
1498	0.2927733168	0.1550358473	0.9481382006	0.645150589
1499	0.2927666808	0.1550717089	0.9480694659	0.6453371024
1500	0.292752295	0.1550358473	0.9479947543	0.6456413993
1501	0.2927448974	0.1550537781	0.9481727038	0.6455151502
1502	0.2927387659	0.1550179166	0.9480830499	0.6455208655
1503	0.292724696	0.1550537781	0.9482399443	0.6456612891
1504	0.2927102681	0.1550717089	0.9483616175	0.6456371892
1505	0.2927015623	0.1550358473	0.9480926556	0.6457525196
1506	0.2926921776	0.1550358473	0.9480926556	0.6455099618
1507	0.2926810912	0.154982055	0.9476966841	0.6453587462
1508	0.2926716847	0.1549461934	0.9474725493	0.645496429
1509	0.2926621638	0.1549641242	0.9475472609	0.6453930352
1510	0.2926603293	0.1549461934	0.947367953	0.6453415198
1511	0.29264851	0.1549461934	0.947367953	0.6456613596
1512	0.2926409061	0.1549282626	0.947323126	0.6457691578
1513	0.2926299811	0.1549461934	0.9474874916	0.6456617268
1514	0.2926237801	0.1549282626	0.9474426646	0.6457581451
1515	0.2926089533	0.1549461934	0.9475323185	0.6459817118
1516	0.2926025702	0.1549641242	0.947644386	0.6459695317
1517	0.2925931965	0.1549641242	0.9477340399	0.6459706346
1518	0.2925792367	0.1550179166	0.948017944	0.6462127417
1519	0.2925714445	0.1549999858	0.9479581747	0.646345341
1520	0.292558598	0.1550179166	0.948165873	0.6462253399
1521	0.2925489474	0.1550537781	0.9483900079	0.6464202163
1522	0.2925414499	0.1550896397	0.948629085	0.6469363075
1523	0.2925339662	0.1550896397	0.9486156369	0.6467080831
1524	0.2925210442	0.1551255013	0.9487800025	0.6466642132
1525	0.2925115135	0.1550896397	0.9486993139	0.646532104
1526	0.2924985203	0.1550896397	0.9486993139	0.6468118541
1527	0.2924954503	0.1550717089	0.948654487	0.6469989889
1528	0.2924828867	0.1550717089	0.948654487	0.6470948096
1529	0.2924757056	0.1550717089	0.9486455216	0.647297887
1530	0.292465933	0.1551075705	0.9488472429	0.6473329837
1531	0.2924566741	0.1551613629	0.9490129669	0.6478763671
1532	0.2924420913	0.1551792936	0.9492506856	0.647630241
1533	0.2924286717	0.1552151552	0.9494598782	0.6480850213
1534	0.2924167951	0.1552151552	0.9495658328	0.6483882544
1535	0.2924019144	0.1552151552	0.9494449358	0.6483268082
1536	0.2923909989	0.1551972244	0.9494150512	0.6483541906
1537	0.2923844656	0.1551972244	0.9494150512	0.6481425077
1538	0.2923765279	0.1552151552	0.9494748205	0.6483685281
1539	0.2923647447	0.1551972244	0.9493851666	0.6487817901
1540	0.2923546981	0.1551792936	0.9492058587	0.6488945186
1541	0.292349886	0.1551613629	0.9490265508	0.6489679851
1542	0.2923440011	0.1551792936	0.9492058587	0.6487006598
1543	0.2923386043	0.1551613629	0.9491699971	0.6487785543
1544	0.2923230865	0.1551792936	0.9492297664	0.6492661988
1545	0.2923187599	0.1551792936	0.9492297664	0.6491346352
1546	0.2923019336	0.1551792936	0.949259651	0.649021963
1547	0.2922890667	0.1552151552	0.9493403396	0.6495494389
1548	0.2922777676	0.155233086	0.9493702242	0.649594586
1549	0.2922711625	0.1551972244	0.9492955126	0.6496827536
1550	0.2922668743	0.1551792936	0.9492506856	0.6496682382
1551	0.2922499547	0.1552151552	0.9494598782	0.6496383227
1552	0.2922479614	0.1551972244	0.9494299935	0.6497342026
1553	0.2922330263	0.1552151552	0.9494688436	0.6499267285
1554	0.2922220582	0.1552510168	0.9495883821	0.6497296499
1555	0.2922127824	0.1552510168	0.9495883821	0.6495210685
1556	0.2922079848	0.155233086	0.9494090743	0.6489345486
1557	0.292204079	0.155233086	0.9494090743	0.6488846443
1558	0.2921836	0.1552689476	0.9496481514	0.6500335983
1559	0.2921757138	0.1552510168	0.9494688436	0.6502802374
1560	0.2921669742	0.1552689476	0.9494816513	0.6505721843
1561	0.2921549752	0.1553048092	0.9496161322	0.6507544332
1562	0.2921444124	0.1552868784	0.9496033245	0.6507846914
1563	0.2921322697	0.1552868784	0.9496033245	0.6513319308
1564	0.2921227536	0.1552868784	0.9496033245	0.651319505
1565	0.2921160633	0.1552689476	0.9494240166	0.6514781426
1566	0.2921030508	0.1552868784	0.9493941319	0.651159321
1567	0.2920913432	0.1553048092	0.9494837859	0.651355372
1568	0.2920755111	0.1553406707	0.9497975747	0.6518976894
1569	0.292065971	0.1552868784	0.9496122899	0.6519333375
1570	0.2920530136	0.1552689476	0.9495824052	0.6521615036
1571	0.2920459029	0.1552689476	0.9495824052	0.6521534632
1572	0.2920353105	0.1552689476	0.9495824052	0.6522427927
1573	0.2920204512	0.1552689476	0.9495824052	0.6528941992
1574	0.2920076033	0.1552510168	0.9494927513	0.6526297807
1575	0.2919955434	0.1552689476	0.9495525206	0.6526323363
1576	0.2919865781	0.1552689476	0.9494479243	0.6524263279
1577	0.2919800001	0.1552868784	0.9495375782	0.6528127542
1578	0.2919751377	0.1552868784	0.9495375782	0.6527038602
1579	0.2919632499	0.1553227399	0.9496421745	0.6530982399
1580	0.2919532695	0.1553586015	0.9497467708	0.6528249069
1581	0.2919522219	0.1553586015	0.9497467708	0.6526520503
1582	0.2919461424	0.1553765323	0.9497666939	0.6526388038
1583	0.2919382315	0.1553765323	0.9497666939	0.6524991682
1584	0.2919265675	0.1553944631	0.9498115208	0.6529244631
1585	0.2919176662	0.1553586015	0.9497069246	0.6532092583
1586	0.2919032483	0.1553765323	0.9497965785	0.6531032034
1587	0.2918934327	0.1553586015	0.9496172706	0.6529117174
1588	0.2918816861	0.1553765323	0.9499161171	0.6529988691
1589	0.2918706544	0.1553765323	0.9499161171	0.6529401671
1590	0.2918675078	0.1553586015	0.9497368092	0.6529285216
1591	0.2918611777	0.1553586015	0.9497368092	0.6531065676
1592	0.2918534252	0.1553586015	0.9497368092	0.6531541943
1593	0.2918421277	0.1554482554	0.9500266903	0.6540187292
1594	0.2918263729	0.1554482554	0.9500266903	0.654103925
1595	0.2918118271	0.1554482554	0.9498922094	0.654390027
1596	0.2918068062	0.1554661862	0.9500266903	0.6544160219
1597	0.2917996044	0.1555020478	0.9501611712	0.6544261613
1598	0.2917974178	0.1555020478	0.9501611712	0.6545154832
1599	0.2917836526	0.1555199786	0.9502508251	0.6547434112
1600	0.2917736027	0.1555020478	0.9501611712	0.6544547742
1601	0.2917669888	0.155484117	0.9500715172	0.6544731319
1602	0.2917592511	0.1554661862	0.9500266903	0.6544860297
1603	0.2917477388	0.1554661862	0.9502059981	0.6544804323
1604	0.2917381585	0.155484117	0.9502508251	0.6546635231
1605	0.2917199074	0.1554661862	0.9502807098	0.6549079511
1606	0.2917059147	0.1555199786	0.950340479	0.6550926206
1607	0.2916979964	0.1555020478	0.9500117479	0.6550548604
1608	0.2916893717	0.1555020478	0.9500117479	0.6551986091
1609	0.2916755014	0.155484117	0.9500655403	0.6555435953
1610	0.2916678148	0.155484117	0.9500904442	0.6558980841
1611	0.2916592183	0.1555379094	0.9501358571	0.6561647609
1612	0.2916505681	0.1555379094	0.9502852803	0.6560111395
1613	0.2916375056	0.1555558402	0.9504048189	0.6560830263
1614	0.2916299396	0.1555558402	0.9504048189	0.6563590277
1615	0.2916184468	0.1555379094	0.9502115649	0.6565086416
1616	0.2916030017	0.1555379094	0.950104834	0.6565123547
1617	0.2915893758	0.1555379094	0.9504111516	0.6566898481
1618	0.2915799063	0.1555558402	0.9504709209	0.6568542374
1619	0.2915747211	0.1556096325	0.9507847097	0.6569617154
1620	0.2915640866	0.1556096325	0.9507847097	0.6572327525
1621	0.2915499014	0.1555558402	0.9508264603	0.6574962183
1622	0.2915420206	0.1555558402	0.9508264603	0.6575067419
1623	0.2915319585	0.1555379094	0.9508164988	0.6573817565
1624	0.291522649	0.1555199786	0.9507776487	0.6573498162
1625	0.2915095279	0.1555379094	0.9508673026	0.6579391362
1626	0.2914932693	0.1555199786	0.9507776487	0.6583368321
1627	0.2914877965	0.1555020478	0.9507328217	0.6583879681
1628	0.291478262	0.1555199786	0.9507776487	0.6581759638
1629	0.2914655574	0.1555020478	0.9505983408	0.6583041464
1630	0.2914517783	0.1555379094	0.9504295805	0.6589605941
1631	0.2914479636	0.1555020478	0.950374206	0.6589858799
1632	0.291434422	0.1555199786	0.950419033	0.6591908909
1633	0.2914234623	0.1555020478	0.9502397251	0.658738537
1634	0.2914040301	0.1555379094	0.9504638599	0.6590733925
1635	0.2913965501	0.1555558402	0.9505236292	0.6591176123
1636	0.2913959871	0.1555558402	0.9505236292	0.6590507987
1637	0.2913831029	0.1555558402	0.9505236292	0.659154134
1638	0.2913736317	0.1555199786	0.9505983408	0.6595594219
1639	0.2913671417	0.1555199786	0.9507417871	0.6594899983
1640	0.2913510564	0.1555020478	0.9506685698	0.6591487407
1641	0.291341726	0.155484117	0.9504892619	0.65901674
1642	0.2913232544	0.1554303247	0.950265127	0.6587606958
1643	0.291307929	0.1554303247	0.950254454	0.6585487568
1644	0.2912946294	0.1554123939	0.9500826172	0.6587864676
1645	0.291284715	0.1554303247	0.9502768674	0.6592603132
1646	0.2912775291	0.1554661862	0.9504817907	0.6594657854
1647	0.2912685788	0.1555379094	0.9508030507	0.6597360374
1648	0.2912544963	0.1555379094	0.9506685698	0.6599361426
1649	0.2912465056	0.1555020478	0.9506088005	0.6601852951
1650	0.2912313483	0.1555379094	0.9506735505	0.6600023084
1651	0.2912263241	0.1555917017	0.951017224	0.66027701
1652	0.2912142229	0.155573771	0.9507930891	0.6605747251
1653	0.2912070131	0.1556096325	0.9511517049	0.6605031982
1654	0.2911989881	0.1556275633	0.951326032	0.660601693
1655	0.2911918966	0.1556454941	0.9514156859	0.6600971914
1656	0.2911789931	0.1556454941	0.9512722396	0.6602958609
1657	0.2911669112	0.1556813557	0.9514067205	0.6606033246
1658	0.2911564102	0.1556634249	0.9513618935	0.6605334515
1659	0.291149038	0.1556634249	0.9513618935	0.6604379985
1660	0.2911408224	0.1556454941	0.9511825857	0.6605963071
1661	0.2911315565	0.1556813557	0.9514067205	0.6607636789
1662	0.2911110581	0.1557710096	0.9522136059	0.6608544594
1663	0.2910981926	0.1558068712	0.9526394621	0.6610499607
1664	0.2910881979	0.1558068712	0.9526394621	0.6608567541
1665	0.2910745451	0.1557710096	0.9524153273	0.6608127336
1666	0.2910558068	0.1557710096	0.9522360194	0.6613197369
1667	0.2910484573	0.1558068712	0.9525049812	0.6617364498
1668	0.2910364681	0.1557889404	0.9524601542	0.6615095755
1669	0.2910293841	0.1557889404	0.9524601542	0.6613922512
1670	0.2910187267	0.155824802	0.9524750966	0.6615682112
1671	0.2910123827	0.155824802	0.9523854426	0.6616873229
1672	0.2910033228	0.1558427328	0.9525647505	0.6618899845
1673	0.2909888147	0.1558427328	0.9524850581	0.6622484971
1674	0.290980763	0.1558427328	0.9524850581	0.6623951478
1675	0.2909685832	0.1558068712	0.9524103465	0.6624917393
1676	0.290963483	0.155824802	0.9525000004	0.662316416
1677	0.2909551194	0.155824802	0.9525000004	0.6623622925
1678	0.29094196	0.155824802	0.9526450289	0.6624140475
1679	0.2909320795	0.155824802	0.9526450289	0.6624194586
1680	0.2909259976	0.1558427328	0.9527047982	0.6625463189
1681	0.2909160387	0.1558427328	0.9527047982	0.6627322145
1682	0.2909055261	0.155824802	0.9524707018	0.66292077
1683	0.290894729	0.1558068712	0.9524109325	0.6627219185
1684	0.2908888713	0.1558068712	0.9524109325	0.6629676723
1685	0.2908786535	0.1558427328	0.9526350673	0.6629976814
1686	0.2908749684	0.1558427328	0.9526350673	0.6629677968
1687	0.2908671887	0.1558606636	0.9527247212	0.6632944598
1688	0.2908587292	0.1559323867	0.9531132216	0.6634716865
1689	0.2908432587	0.1558785943	0.9528093944	0.663291929
1690	0.290834359	0.1558606636	0.9526300865	0.6632748046
1691	0.290823523	0.1558606636	0.9526300865	0.6634756116
1692	0.2908149553	0.1558965251	0.9528990483	0.6636357435
1693	0.2908041988	0.1559144559	0.9529887023	0.6636268493
1694	0.2908015674	0.1559323867	0.9531680102	0.6638677019
1695	0.2907873047	0.1558965251	0.953115712	0.6639770189
1696	0.2907759476	0.1559503175	0.9533984667	0.6639073283
1697	0.2907612548	0.1558785943	0.9528021322	0.664644859
1698	0.290750218	0.1559144559	0.9530412094	0.6649535247
1699	0.2907396557	0.1560041099	0.9534446521	0.6650430186
1700	0.2907327646	0.1560220406	0.95362396	0.6651770725
1701	0.2907269469	0.1560041099	0.9534446521	0.6654674517
1702	0.2907129186	0.1559503175	0.9532653442	0.6658509476
1703	0.2907021234	0.1559682483	0.9533101712	0.6663169346
1704	0.2906909602	0.1559144559	0.9531308633	0.6659477382
1705	0.290683618	0.1559323867	0.9531308633	0.6660295368
1706	0.2906752585	0.1559682483	0.9532205173	0.6662628327
1707	0.2906672874	0.156075833	0.9535210714	0.6663605768
1708	0.290653388	0.1560041099	0.9531816672	0.6661938632
1709	0.2906448137	0.1560220406	0.9532264942	0.6663751824
1710	0.2906367351	0.1560220406	0.9532264942	0.6663926862
1711	0.2906220424	0.1560579022	0.9534058021	0.6666113575
1712	0.2906040134	0.156075833	0.953540283	0.6676368989
1713	0.290597105	0.1560041099	0.9532264942	0.6676418441
1714	0.290590805	0.1560220406	0.9532713212	0.6677517769
1715	0.290585919	0.1560579022	0.9533808982	0.6677819212
1716	0.2905800314	0.156075833	0.9534406675	0.668042188
1717	0.2905719913	0.1560937638	0.95364986	0.6680362111
1718	0.2905544622	0.1561116946	0.9536797446	0.6682661806
1719	0.2905506298	0.1561116946	0.9536797446	0.6681765266
1720	0.2905408715	0.1560579022	0.9534513406	0.6685789838
1721	0.2905278659	0.1561475561	0.953756164	0.6685099266
1722	0.290514294	0.1561296254	0.9535886786	0.6685744098
1723	0.2905051077	0.1560937638	0.9534840823	0.6688343351
1724	0.290492708	0.1561116946	0.9535498285	0.6691554349
1725	0.2904805609	0.1560937638	0.953513967	0.669095228
1726	0.2904746849	0.156075833	0.953424313	0.6689513667
1727	0.2904645696	0.1560579022	0.9534990246	0.668768615
1728	0.2904596504	0.1560579022	0.9534990246	0.668820415
1729	0.2904494115	0.1560399714	0.9533197168	0.6690225989
1730	0.290439131	0.1559861791	0.953005928	0.669103323
1731	0.2904335675	0.1559861791	0.953005928	0.6692476943
1732	0.2904253209	0.1560220406	0.9531105243	0.6692278362
1733	0.2904147078	0.1560041099	0.9530208703	0.6694215386
1734	0.2904087659	0.1560041099	0.9530208703	0.6692530664
1735	0.2903967763	0.1560220406	0.953089605	0.6696061962
1736	0.2903867566	0.1560041099	0.9529999511	0.6696979075
1737	0.2903791204	0.1559861791	0.9528398548	0.6697918662
1738	0.2903660408	0.1559861791	0.9528398548	0.6701597498
1739	0.290354416	0.1559682483	0.9527950278	0.6703775519
1740	0.290343437	0.1560220406	0.9531088166	0.6705217301
1741	0.2903363792	0.1560220406	0.9531045473	0.6705284541
1742	0.2903255514	0.1560399714	0.9531643166	0.6707867428
1743	0.2903230853	0.1560399714	0.9531643166	0.6707663217
1744	0.2903119014	0.156075833	0.9534033938	0.6705729253
1745	0.2903029737	0.1560579022	0.9533777784	0.6706914678
1746	0.2902909664	0.1560220406	0.9531194897	0.6706525999
1747	0.2902847576	0.1560937638	0.9535577978	0.6708546221
1748	0.290275413	0.156075833	0.9533809803	0.6705618079
1749	0.2902571511	0.1560937638	0.9535506112	0.671220451
1750	0.290243842	0.156075833	0.9534609573	0.6712205755
1751	0.2902378132	0.1561116946	0.9535506112	0.671352381
1752	0.290222391	0.1561475561	0.9536312998	0.6710942488
1753	0.2902154421	0.1561296254	0.9535715305	0.6710986421
1754	0.2902045368	0.1561475561	0.9535864728	0.6713234138
1755	0.2901942843	0.1562013485	0.9538703769	0.6715465916
1756	0.2901827701	0.1562192793	0.9539600309	0.6714341496
1757	0.2901688729	0.1562192793	0.9539600309	0.6714919503
1758	0.2901494202	0.1562730717	0.9539781751	0.6717823769
1759	0.2901350817	0.1562730717	0.9540678291	0.6723683614
1760	0.2901264145	0.1562730717	0.9540678291	0.6724174932
1761	0.2901200798	0.1562192793	0.9538180788	0.6723588303
1762	0.2901060136	0.1562192793	0.9538148769	0.6715485288
1763	0.2900980351	0.1562551409	0.9538796269	0.6714502474
1764	0.2900797152	0.1563089332	0.9542668466	0.6721375723
1765	0.2900729907	0.1563089332	0.9542220196	0.6722246469
1766	0.2900589234	0.1562910024	0.9542102792	0.6721982681
1767	0.290056847	0.1562730717	0.9541803946	0.6722256624
1768	0.2900442939	0.1563447948	0.9544867122	0.6722554093
1769	0.2900356861	0.1562730717	0.9542625773	0.672085722
1770	0.2900247794	0.1562551409	0.954016029	0.672086149
1771	0.2900128028	0.1562730717	0.9541953369	0.6717288905
1772	0.2900027608	0.1562730717	0.9541863715	0.6722431336
1773	0.2899860716	0.1562551409	0.9541415445	0.6727528767
1774	0.2899748987	0.1562551409	0.9541714292	0.6726020452
1775	0.2899670207	0.1562551409	0.9541415445	0.6728989383
1776	0.2899610894	0.1562730717	0.9543208524	0.6731445557
1777	0.2899526452	0.1562730717	0.9543208524	0.6734018482
1778	0.2899498495	0.1562730717	0.9543208524	0.6734936368
1779	0.2899406416	0.1562730717	0.9542461408	0.6735956242
1780	0.2899391407	0.1562910024	0.9543357947	0.6738698408
1781	0.2899305673	0.1562730717	0.9541564868	0.6738527282
1782	0.2899257155	0.1562730717	0.9541564868	0.6740298659
1783	0.289915102	0.1562730717	0.9541564868	0.6740380124
1784	0.2899103402	0.1562910024	0.9542461408	0.6741546426
1785	0.2899021763	0.1563089332	0.9542685543	0.6742601995
1786	0.289890324	0.1562910024	0.954395564	0.6745194221
1787	0.2898843724	0.156326864	0.9546047565	0.6744758806
1788	0.2898731009	0.1563627256	0.9547242951	0.6747104514
1789	0.2898650408	0.1563447948	0.9547093528	0.6745638601
1790	0.2898507273	0.156326864	0.9546794681	0.674483532
1791	0.28984219	0.1563806564	0.9549783146	0.6745721613
1792	0.2898364364	0.1563806564	0.9548555741	0.6748844381
1793	0.2898326045	0.1563627256	0.9548107471	0.674938017
1794	0.289818159	0.1563447948	0.9547883336	0.6752727132
1795	0.2898066476	0.1563447948	0.9547659201	0.6753201697
1796	0.2897867288	0.1563089332	0.9543475351	0.6757004577
1797	0.2897784704	0.1563089332	0.954437189	0.6755995733
1798	0.289771391	0.1563089332	0.954437189	0.675639206
1799	0.2897626617	0.156326864	0.9545567276	0.6759061637
1800	0.2897531002	0.1563627256	0.9547018816	0.6760710841
1801	0.2897439758	0.156326864	0.9545925892	0.6759466509
1802	0.2897306182	0.156326864	0.954629945	0.6762333419
1803	0.2897250509	0.156326864	0.9547046566	0.6760243272
1804	0.2897119324	0.1563985872	0.9549138491	0.676274961
1805	0.2896978546	0.1563806564	0.954819926	0.6765617486
1806	0.2896820037	0.1563627256	0.9546555604	0.6769920638
1807	0.289671896	0.1563627256	0.9548049836	0.6770281566
1808	0.2896652612	0.156416518	0.9550739455	0.6772315857
1809	0.2896580187	0.156416518	0.9550739455	0.6771307487
1810	0.2896577977	0.156416518	0.9550739455	0.6771414218
1811	0.2896476146	0.1563985872	0.9549095799	0.677082753
1812	0.289636096	0.1564523795	0.9551187724	0.6770806896
1813	0.2896299087	0.1564703103	0.955137984	0.6776048425
1814	0.2896188205	0.156416518	0.9548690222	0.6777611641
1815	0.289618592	0.156416518	0.9548690222	0.6776416255
1816	0.2896074981	0.1564703103	0.9551529263	0.6779176885
1817	0.2896014861	0.1564523795	0.9549736184	0.6780673643
1818	0.2895955849	0.1564523795	0.9549810896	0.6782799948
1819	0.2895878502	0.1564523795	0.9549810896	0.6784926738
1820	0.2895743601	0.1564344487	0.9548914357	0.6786024582
1821	0.289563224	0.156416518	0.9548658202	0.6784645145
1822	0.2895551309	0.1564344487	0.9548466087	0.6783523404
1823	0.2895455843	0.156416518	0.9546673008	0.6783804106
1824	0.289529295	0.1564523795	0.9547619355	0.6783986155
1825	0.2895189842	0.1564344487	0.9547121278	0.6784479785
1826	0.2895175632	0.1564344487	0.9547121278	0.6784868285
1827	0.289506101	0.156416518	0.9546673008	0.6787495644
1828	0.2894890812	0.156416518	0.9546523585	0.6789250418
1829	0.2894826431	0.156416518	0.9546523585	0.6790413785
1830	0.2894729281	0.1563985872	0.9545627046	0.6794670923
1831	0.2894592344	0.156416518	0.9548572818	0.6796758342
1832	0.2894459745	0.1563806564	0.9545285507	0.6797934754
1833	0.2894387353	0.1563985872	0.9547078585	0.6797272666
1834	0.2894276452	0.1563806564	0.9547003874	0.6798534439
1835	0.2894193103	0.1563985872	0.9547900413	0.6800333921
1836	0.2894064427	0.1563806564	0.9546107334	0.6804120199
1837	0.2893957498	0.1563985872	0.9547003874	0.6800081716
1838	0.2893871496	0.1563985872	0.9547003874	0.6801108467
1839	0.2893722139	0.1564703103	0.9551187724	0.6805061018
1840	0.2893618039	0.1564523795	0.9550291185	0.6803848575
1841	0.2893584149	0.1564344487	0.9547601567	0.6806629828
1842	0.2893496531	0.1563985872	0.9544762525	0.6804713831
1843	0.2893381078	0.1563985872	0.9544762525	0.6808301411
1844	0.2893279738	0.156416518	0.9545410026	0.6807999636
1845	0.2893174617	0.1564703103	0.9546964028	0.6807134404
1846	0.2893052522	0.1565599643	0.9552791533	0.6813529837
1847	0.2892942413	0.156577895	0.9554776728	0.6818599375
1848	0.2892857033	0.1566316874	0.9556228268	0.6818461693
1849	0.2892769026	0.1566496182	0.9558021346	0.6818387692
1850	0.2892694859	0.1566496182	0.9561084523	0.6820811053
1851	0.2892620396	0.156667549	0.9562877601	0.6820890745
1852	0.2892562216	0.1566496182	0.9562429332	0.6822495859
1853	0.2892410215	0.1566496182	0.9562429332	0.6819656487
1854	0.2892319459	0.1566496182	0.9562429332	0.682109063
1855	0.289221569	0.1566854798	0.9561756927	0.6819267489
