iter	Passed	Remaining
1055	9090	8126
1056	9099	8118
1057	9107	8109
1058	9116	8100
1059	9124	8091
1060	9133	8083
1061	9142	8074
1062	9150	8065
1063	9158	8057
1064	9167	8048
1065	9175	8039
1066	9183	8030
1067	9191	8021
1068	9199	8012
1069	9207	8003
1070	9215	7993
1071	9225	7986
1072	9233	7977
1073	9242	7968
1074	9250	7959
1075	9258	7950
1076	9267	7942
1077	9275	7933
1078	9283	7924
1079	9292	7915
1080	9301	7907
1081	9309	7898
1082	9317	7889
1083	9326	7880
1084	9334	7871
1085	9342	7862
1086	9350	7853
1087	9359	7845
1088	9368	7837
1089	9376	7828
1090	9385	7819
1091	9393	7810
1092	9401	7801
1093	9410	7793
1094	9419	7785
1095	9428	7776
1096	9436	7768
1097	9444	7758
1098	9453	7750
1099	9462	7741
1100	9471	7733
1101	9481	7726
1102	9491	7718
1103	9501	7711
1104	9512	7704
1105	9523	7698
1106	9533	7690
1107	9541	7681
1108	9550	7672
1109	9558	7664
1110	9569	7657
1111	9579	7650
1112	9588	7641
1113	9597	7633
1114	9606	7625
1115	9614	7616
1116	9623	7607
1117	9631	7598
1118	9640	7590
1119	9649	7581
1120	9657	7572
1121	9665	7563
1122	9674	7554
1123	9682	7546
1124	9692	7538
1125	9703	7531
1126	9711	7522
1127	9720	7514
1128	9729	7505
1129	9738	7497
1130	9746	7488
1131	9754	7479
1132	9763	7471
1133	9772	7462
1134	9780	7454
1135	9789	7445
1136	9797	7436
1137	9806	7427
1138	9814	7419
1139	9822	7410
1140	9831	7401
1141	9839	7392
1142	9847	7383
1143	9855	7374
1144	9864	7365
1145	9873	7357
1146	9881	7348
1147	9889	7339
1148	9898	7331
1149	9906	7322
1150	9914	7313
1151	9923	7304
1152	9932	7296
1153	9940	7287
1154	9956	7284
1155	9964	7275
1156	9973	7266
1157	9981	7257
1158	9989	7248
1159	9998	7239
1160	10006	7230
1161	10014	7221
1162	10022	7212
1163	10030	7203
1164	10038	7194
1165	10046	7186
1166	10055	7177
1167	10062	7168
1168	10070	7159
1169	10079	7150
1170	10088	7142
1171	10096	7133
1172	10104	7124
1173	10113	7115
1174	10121	7106
1175	10129	7097
1176	10137	7088
1177	10145	7079
1178	10153	7070
1179	10162	7061
1180	10170	7052
1181	10178	7043
1182	10186	7034
1183	10194	7025
1184	10202	7016
1185	10210	7007
1186	10219	6999
1187	10227	6990
1188	10235	6981
1189	10244	6972
1190	10252	6964
1191	10260	6955
1192	10269	6946
1193	10277	6937
1194	10285	6928
1195	10293	6919
1196	10301	6910
1197	10309	6901
1198	10318	6893
1199	10327	6884
1200	10335	6875
1201	10343	6866
1202	10351	6858
1203	10360	6849
1204	10369	6841
1205	10377	6832
1206	10385	6823
1207	10393	6814
1208	10402	6805
1209	10410	6796
1210	10418	6788
1211	10426	6779
1212	10434	6770
1213	10442	6761
1214	10451	6752
1215	10460	6743
1216	10468	6735
1217	10477	6727
1218	10486	6718
1219	10494	6709
1220	10502	6700
1221	10511	6692
1222	10519	6683
1223	10528	6674
1224	10536	6666
1225	10545	6657
1226	10553	6648
1227	10561	6639
1228	10569	6630
1229	10577	6621
1230	10585	6612
1231	10593	6604
1232	10602	6595
1233	10611	6586
1234	10619	6577
1235	10629	6570
1236	10639	6562
1237	10650	6555
1238	10661	6548
1239	10670	6540
1240	10679	6531
1241	10689	6523
1242	10698	6515
1243	10706	6506
1244	10714	6497
1245	10723	6488
1246	10733	6481
1247	10741	6472
1248	10749	6463
1249	10758	6454
1250	10766	6446
1251	10774	6437
1252	10783	6428
1253	10791	6419
1254	10800	6411
1255	10808	6402
1256	10817	6393
1257	10825	6385
1258	10833	6376
1259	10841	6367
1260	10849	6358
1261	10858	6349
1262	10866	6341
1263	10874	6332
1264	10883	6323
1265	10890	6314
1266	10898	6305
1267	10907	6296
1268	10915	6287
1269	10923	6278
1270	10931	6269
1271	10940	6261
1272	10959	6259
1273	10968	6250
1274	10976	6241
1275	10984	6232
1276	10993	6224
1277	11001	6215
1278	11009	6206
1279	11017	6197
1280	11025	6188
1281	11033	6179
1282	11041	6170
1283	11050	6161
1284	11058	6153
1285	11066	6144
1286	11075	6135
1287	11084	6127
1288	11093	6119
1289	11102	6110
1290	11110	6101
1291	11118	6092
1292	11126	6084
1293	11134	6075
1294	11143	6066
1295	11151	6057
1296	11161	6049
1297	11169	6040
1298	11177	6031
1299	11185	6022
1300	11194	6014
1301	11202	6005
1302	11210	5996
1303	11218	5987
1304	11226	5979
1305	11235	5970
1306	11243	5961
1307	11251	5952
1308	11259	5943
1309	11267	5934
1310	11275	5925
1311	11283	5917
1312	11291	5908
1313	11299	5899
1314	11308	5890
1315	11317	5882
1316	11325	5873
1317	11333	5864
1318	11341	5855
1319	11350	5847
1320	11359	5838
1321	11367	5830
1322	11375	5821
1323	11384	5812
1324	11392	5803
1325	11400	5794
1326	11408	5786
1327	11417	5777
1328	11425	5768
1329	11433	5759
1330	11441	5751
1331	11449	5742
1332	11458	5733
1333	11466	5724
1334	11474	5715
1335	11482	5706
1336	11490	5697
1337	11498	5689
1338	11507	5680
1339	11515	5671
1340	11523	5662
1341	11532	5654
1342	11540	5645
1343	11549	5637
1344	11557	5628
1345	11566	5620
1346	11574	5611
1347	11582	5602
1348	11590	5593
1349	11599	5584
1350	11607	5576
1351	11615	5567
1352	11623	5558
1353	11631	5549
1354	11640	5540
1355	11649	5532
1356	11658	5524
1357	11666	5515
1358	11674	5506
1359	11682	5497
1360	11692	5489
1361	11700	5480
1362	11709	5472
1363	11717	5463
1364	11727	5455
1365	11736	5447
1366	11746	5439
1367	11755	5430
1368	11764	5422
1369	11775	5415
1370	11785	5407
1371	11794	5398
1372	11802	5389
1373	11810	5381
1374	11821	5373
1375	11830	5365
1376	11840	5357
1377	11848	5348
1378	11857	5339
1379	11865	5331
1380	11874	5322
1381	11882	5313
1382	11891	5304
1383	11899	5296
1384	11907	5287
1385	11916	5279
1386	11924	5270
1387	11933	5261
1388	11942	5253
1389	11964	5250
1390	11972	5241
1391	11981	5233
1392	11989	5224
1393	11998	5216
1394	12007	5207
1395	12016	5198
1396	12025	5190
1397	12034	5182
1398	12044	5174
